Area,Date,Country,New Cases,New Deaths,Public Outdoor Gathering Person Limit,Public Indoor Gathering Person Limit,Private Outdoor Gathering Person Limit,Private Indoor Gathering Person Limit,Public Outdoor Household Limit,Public Indoor Household Limit,Private Outdoor Household Limit,Private Indoor Household Limit,Mandatory Mask Wearing,Some Face-to-Face Businesses Closed,Gastronomy Closed,Leisure Venues Closed,Retail Closed,All Face-to-Face Businesses Closed,Curfew,Primary Schools Closed,Secondary Schools Closed,Universities Away
Enfield,17/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,18/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,19/08/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,20/08/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,21/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,22/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,23/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,24/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,25/08/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,26/08/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,27/08/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,28/08/2020,England,4,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,29/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,30/08/2020,England,2,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,31/08/2020,England,8,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,01/09/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,02/09/2020,England,11,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Enfield,03/09/2020,England,8,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Enfield,04/09/2020,England,17,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Enfield,05/09/2020,England,17,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Enfield,06/09/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Enfield,07/09/2020,England,24,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Enfield,08/09/2020,England,17,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Enfield,09/09/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Enfield,10/09/2020,England,21,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Enfield,11/09/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Enfield,12/09/2020,England,8,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Enfield,13/09/2020,England,4,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Enfield,14/09/2020,England,14,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,15/09/2020,England,7,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,16/09/2020,England,13,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,17/09/2020,England,18,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,18/09/2020,England,20,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,19/09/2020,England,10,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,20/09/2020,England,22,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,21/09/2020,England,15,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,22/09/2020,England,17,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,23/09/2020,England,19,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,24/09/2020,England,21,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,25/09/2020,England,24,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,26/09/2020,England,17,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,27/09/2020,England,24,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,28/09/2020,England,34,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,29/09/2020,England,35,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,30/09/2020,England,31,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,01/10/2020,England,34,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,02/10/2020,England,38,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,03/10/2020,England,24,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,04/10/2020,England,26,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,05/10/2020,England,43,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,06/10/2020,England,33,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,07/10/2020,England,42,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,08/10/2020,England,64,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,09/10/2020,England,37,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,10/10/2020,England,37,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,11/10/2020,England,44,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,12/10/2020,England,52,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,13/10/2020,England,46,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,14/10/2020,England,58,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,15/10/2020,England,111,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,16/10/2020,England,86,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Enfield,17/10/2020,England,51,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,18/10/2020,England,58,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,19/10/2020,England,85,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,20/10/2020,England,100,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,21/10/2020,England,78,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,22/10/2020,England,73,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,23/10/2020,England,72,1,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,24/10/2020,England,67,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Enfield,25/10/2020,England,47,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Enfield,26/10/2020,England,88,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Enfield,27/10/2020,England,85,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Enfield,28/10/2020,England,64,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Enfield,29/10/2020,England,81,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Enfield,30/10/2020,England,58,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Enfield,31/10/2020,England,43,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Enfield,01/11/2020,England,51,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,1,1,1
Enfield,02/11/2020,England,110,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,03/11/2020,England,82,0,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,04/11/2020,England,74,2,6,6,6,1,6,6,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,05/11/2020,England,73,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,06/11/2020,England,80,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,07/11/2020,England,59,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,08/11/2020,England,53,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,09/11/2020,England,99,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,10/11/2020,England,108,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,11/11/2020,England,115,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,12/11/2020,England,132,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,13/11/2020,England,123,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,14/11/2020,England,77,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,15/11/2020,England,89,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,16/11/2020,England,124,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,17/11/2020,England,113,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,18/11/2020,England,113,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,19/11/2020,England,99,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,20/11/2020,England,89,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,21/11/2020,England,89,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,22/11/2020,England,63,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,23/11/2020,England,98,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,24/11/2020,England,84,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,25/11/2020,England,63,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,26/11/2020,England,78,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,27/11/2020,England,70,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,28/11/2020,England,61,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,29/11/2020,England,96,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,30/11/2020,England,123,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,01/12/2020,England,93,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,1
Enfield,02/12/2020,England,144,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,03/12/2020,England,94,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,04/12/2020,England,139,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,05/12/2020,England,109,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,06/12/2020,England,143,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,07/12/2020,England,195,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,08/12/2020,England,199,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,09/12/2020,England,253,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,10/12/2020,England,262,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,11/12/2020,England,282,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,12/12/2020,England,233,0,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,13/12/2020,England,318,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,14/12/2020,England,397,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,15/12/2020,England,446,1,6,1,6,1,6,1,6,1,2,1,0,0,0,0,0,0,0,1
Enfield,16/12/2020,England,426,0,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Enfield,17/12/2020,England,448,3,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Enfield,18/12/2020,England,466,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,0,0,1
Enfield,19/12/2020,England,257,1,6,1,1,1,6,1,1,1,2,1,1,1,0,0,0,1,1,1
Enfield,20/12/2020,England,391,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,21/12/2020,England,698,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,22/12/2020,England,558,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,23/12/2020,England,648,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,24/12/2020,England,458,0,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,25/12/2020,England,242,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,26/12/2020,England,569,10,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,27/12/2020,England,553,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,28/12/2020,England,503,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,29/12/2020,England,903,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,30/12/2020,England,762,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,31/12/2020,England,518,9,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,01/01/2021,England,310,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,02/01/2021,England,618,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,03/01/2021,England,587,5,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,04/01/2021,England,861,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,05/01/2021,England,645,9,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,06/01/2021,England,575,9,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,07/01/2021,England,428,11,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,08/01/2021,England,401,12,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,09/01/2021,England,370,9,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,10/01/2021,England,318,3,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,11/01/2021,England,464,13,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,12/01/2021,England,360,12,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,13/01/2021,England,371,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,14/01/2021,England,403,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,15/01/2021,England,296,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,16/01/2021,England,249,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,17/01/2021,England,193,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,18/01/2021,England,280,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,19/01/2021,England,263,7,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,20/01/2021,England,240,6,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,21/01/2021,England,172,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Enfield,22/01/2021,England,35,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1
Buckinghamshire CC,01/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,02/08/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,03/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,04/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,05/08/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,06/08/2020,England,4,1,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,07/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,08/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,09/08/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,10/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,11/08/2020,England,3,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,12/08/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,13/08/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,14/08/2020,England,8,0,30,30,30,30,30,30,30,30,2,1,0,1,0,0,0,1,1,1
Buckinghamshire CC,15/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,16/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,17/08/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,18/08/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,19/08/2020,England,11,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,20/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,21/08/2020,England,5,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,22/08/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,23/08/2020,England,1,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,24/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,25/08/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,26/08/2020,England,14,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,27/08/2020,England,13,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,28/08/2020,England,8,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,29/08/2020,England,20,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,30/08/2020,England,11,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,31/08/2020,England,12,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,01/09/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,1,1,1
Buckinghamshire CC,02/09/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,03/09/2020,England,9,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,04/09/2020,England,19,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,05/09/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,06/09/2020,England,8,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,07/09/2020,England,13,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,08/09/2020,England,6,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,09/09/2020,England,7,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,10/09/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,11/09/2020,England,10,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,12/09/2020,England,8,1,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,13/09/2020,England,4,0,30,30,30,30,30,30,30,30,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,14/09/2020,England,16,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,15/09/2020,England,3,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,16/09/2020,England,7,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,17/09/2020,England,12,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,18/09/2020,England,29,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,19/09/2020,England,11,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,20/09/2020,England,8,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,21/09/2020,England,20,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,22/09/2020,England,9,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,23/09/2020,England,11,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,24/09/2020,England,21,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,25/09/2020,England,22,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,26/09/2020,England,11,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,27/09/2020,England,15,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,28/09/2020,England,19,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,1
Buckinghamshire CC,29/09/2020,England,23,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,30/09/2020,England,25,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,01/10/2020,England,39,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,02/10/2020,England,27,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,03/10/2020,England,30,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,04/10/2020,England,32,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,05/10/2020,England,50,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,06/10/2020,England,44,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,07/10/2020,England,76,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,08/10/2020,England,69,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,09/10/2020,England,61,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,10/10/2020,England,56,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,11/10/2020,England,36,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,12/10/2020,England,41,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,13/10/2020,England,66,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,14/10/2020,England,78,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,15/10/2020,England,62,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,16/10/2020,England,52,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,17/10/2020,England,53,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,18/10/2020,England,83,3,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,19/10/2020,England,89,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,20/10/2020,England,105,1,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,21/10/2020,England,109,2,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,22/10/2020,England,78,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,23/10/2020,England,92,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,0,0,0
Buckinghamshire CC,24/10/2020,England,50,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,1,1,0
Buckinghamshire CC,25/10/2020,England,68,0,6,6,6,6,6,6,6,6,2,1,0,0,0,0,0,1,1,0
