Area,Date,Country,New Cases,New Deaths,Public Outdoor Gathering Person Limit,Public Indoor Gathering Person Limit,Private Outdoor Gathering Person Limit,Private Indoor Gathering Person Limit,Public Outdoor Household Limit,Public Indoor Household Limit,Private Outdoor Household Limit,Private Indoor Household Limit,Mandatory Mask Wearing,Some Face-to-Face Businesses Closed,Gastronomy Closed,Leisure Venues Closed,Retail Closed,All Face-to-Face Businesses Closed,Curfew,Primary Schools Closed,Secondary Schools Closed,Universities Away
Salzburg,15/09/2020,Austria,19,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Salzburg,16/09/2020,Austria,29,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Salzburg,17/09/2020,Austria,39,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Salzburg,18/09/2020,Austria,40,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Salzburg,19/09/2020,Austria,28,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Salzburg,20/09/2020,Austria,22,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Salzburg,21/09/2020,Austria,18,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Salzburg,22/09/2020,Austria,11,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Salzburg,23/09/2020,Austria,34,0,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Salzburg,24/09/2020,Austria,33,1,3000,1500,3000,0,3000,1500,3000,0,3,0,0,0,0,0,0,0,0,1
Salzburg,25/09/2020,Austria,33,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Salzburg,26/09/2020,Austria,18,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Salzburg,27/09/2020,Austria,16,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Salzburg,28/09/2020,Austria,24,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Salzburg,29/09/2020,Austria,49,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Salzburg,30/09/2020,Austria,27,1,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,1
Salzburg,01/10/2020,Austria,47,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,02/10/2020,Austria,42,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,03/10/2020,Austria,23,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,04/10/2020,Austria,36,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,05/10/2020,Austria,44,1,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,06/10/2020,Austria,45,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,07/10/2020,Austria,53,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,08/10/2020,Austria,84,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,09/10/2020,Austria,107,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,10/10/2020,Austria,40,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,11/10/2020,Austria,52,1,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,12/10/2020,Austria,141,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,13/10/2020,Austria,95,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,14/10/2020,Austria,102,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,15/10/2020,Austria,221,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,16/10/2020,Austria,95,0,3000,1500,3000,0,3000,1500,3000,0,3,1,0,0,0,0,0,0,0,0
Salzburg,17/10/2020,Austria,168,2,3000,1500,1,0,3000,1500,1,0,3,1,0,0,0,0,0,0,0,0
Salzburg,18/10/2020,Austria,131,1,3000,1500,1,0,3000,1500,1,0,3,1,0,0,0,0,0,0,0,0
Salzburg,19/10/2020,Austria,173,0,3000,1500,1,0,3000,1500,1,0,3,1,0,0,0,0,0,0,0,0
Salzburg,20/10/2020,Austria,170,0,3000,1500,1,0,3000,1500,1,0,3,1,0,0,0,0,0,0,0,0
Salzburg,21/10/2020,Austria,269,1,3000,1500,1,0,3000,1500,1,0,3,1,0,0,0,0,0,0,0,0
Salzburg,22/10/2020,Austria,287,1,3000,1500,1,0,3000,1500,1,0,3,1,0,0,0,0,0,0,0,0
Salzburg,23/10/2020,Austria,267,1,1500,1000,1,0,1500,1000,1,0,3,1,0,0,0,0,0,0,0,0
Salzburg,24/10/2020,Austria,173,1,1500,1000,1,0,1500,1000,1,0,3,1,0,0,0,0,0,0,0,0
Salzburg,25/10/2020,Austria,309,0,1500,1000,1,0,1500,1000,1,0,3,1,0,0,0,0,0,0,0,0
Salzburg,26/10/2020,Austria,134,0,1500,1000,1,0,1500,1000,1,0,3,1,0,0,0,0,0,0,0,0
Salzburg,27/10/2020,Austria,258,1,1500,1000,1,0,1500,1000,1,0,3,1,0,0,0,0,0,1,1,0
Salzburg,28/10/2020,Austria,289,3,1500,1000,1,0,1500,1000,1,0,3,1,0,0,0,0,0,1,1,0
Salzburg,29/10/2020,Austria,412,1,1500,1000,1,0,1500,1000,1,0,3,1,0,0,0,0,0,1,1,0
Salzburg,30/10/2020,Austria,326,0,1500,1000,1,0,1500,1000,1,0,3,1,0,0,0,0,0,1,1,0
Salzburg,31/10/2020,Austria,351,1,1500,1000,1,0,1500,1000,1,0,3,1,0,0,0,0,0,1,1,0
Salzburg,01/11/2020,Austria,411,1,1500,1000,1,0,1500,1000,1,0,3,1,0,0,0,0,0,1,1,0
Salzburg,02/11/2020,Austria,251,0,1500,1000,1,0,1500,1000,1,0,3,1,0,0,0,0,0,0,0,0
Salzburg,03/11/2020,Austria,437,1,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,04/11/2020,Austria,488,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,05/11/2020,Austria,702,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,06/11/2020,Austria,653,0,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,07/11/2020,Austria,308,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,08/11/2020,Austria,409,1,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,09/11/2020,Austria,312,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,10/11/2020,Austria,301,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,11/11/2020,Austria,790,8,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,12/11/2020,Austria,806,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,13/11/2020,Austria,482,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,14/11/2020,Austria,248,5,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,15/11/2020,Austria,647,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,16/11/2020,Austria,647,9,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,17/11/2020,Austria,647,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,18/11/2020,Austria,520,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,19/11/2020,Austria,451,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,20/11/2020,Austria,609,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,21/11/2020,Austria,690,9,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,22/11/2020,Austria,27,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,23/11/2020,Austria,616,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,24/11/2020,Austria,485,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,25/11/2020,Austria,528,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,26/11/2020,Austria,548,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,27/11/2020,Austria,374,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,28/11/2020,Austria,319,7,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,29/11/2020,Austria,149,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,30/11/2020,Austria,285,11,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,01/12/2020,Austria,462,17,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,02/12/2020,Austria,292,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,03/12/2020,Austria,335,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,04/12/2020,Austria,242,11,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,05/12/2020,Austria,129,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,06/12/2020,Austria,120,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,07/12/2020,Austria,242,7,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,08/12/2020,Austria,187,8,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,09/12/2020,Austria,278,7,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,10/12/2020,Austria,224,8,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,11/12/2020,Austria,273,15,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,12/12/2020,Austria,192,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,13/12/2020,Austria,243,1,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,14/12/2020,Austria,403,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,15/12/2020,Austria,226,1,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,16/12/2020,Austria,190,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,17/12/2020,Austria,137,3,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,18/12/2020,Austria,198,2,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,19/12/2020,Austria,114,1,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,20/12/2020,Austria,83,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,21/12/2020,Austria,238,6,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,22/12/2020,Austria,232,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,0
Salzburg,23/12/2020,Austria,285,4,6,6,6,0,2,2,2,0,3,1,1,1,0,0,1,0,0,1
Salzburg,24/12/2020,Austria,150,2,10,10,10,0,10,10,10,0,3,1,1,1,0,0,0,1,1,1
Salzburg,25/12/2020,Austria,172,2,10,10,10,0,10,10,10,0,3,1,1,1,0,0,0,1,1,1
Salzburg,26/12/2020,Austria,145,9,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,27/12/2020,Austria,211,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,28/12/2020,Austria,274,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,29/12/2020,Austria,339,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,30/12/2020,Austria,359,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,31/12/2020,Austria,324,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,01/01/2021,Austria,159,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,02/01/2021,Austria,283,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,03/01/2021,Austria,208,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,04/01/2021,Austria,244,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,05/01/2021,Austria,444,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,06/01/2021,Austria,208,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1
Salzburg,07/01/2021,Austria,279,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,08/01/2021,Austria,224,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,09/01/2021,Austria,186,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,10/01/2021,Austria,146,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,11/01/2021,Austria,246,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,12/01/2021,Austria,244,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,13/01/2021,Austria,228,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,14/01/2021,Austria,145,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,15/01/2021,Austria,186,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,16/01/2021,Austria,182,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,17/01/2021,Austria,98,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,18/01/2021,Austria,156,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,19/01/2021,Austria,227,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,20/01/2021,Austria,237,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,21/01/2021,Austria,165,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
Salzburg,22/01/2021,Austria,195,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0
